%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1423458868896137256,702,1423458868877085924,2.356,0.438,0.246,0.0,0.0,0.0,1.0
1423458869109788941,703,1423458869106829881,2.368,0.443,0.248,0.0,0.0,0.0,1.0
1423458869523726363,704,1423458869517345905,2.378,0.45,0.247,0.0,0.0,0.0,1.0
1423458869787527472,705,1423458869747239112,2.387,0.457,0.248,0.0,0.0,0.0,1.0
1423458870001219147,706,1423458869989978075,2.4,0.458,0.247,0.0,0.0,0.0,1.0
1423458870265058389,707,1423458870226845979,2.402,0.464,0.247,0.0,0.0,0.0,1.0
1423458870478726488,708,1423458870467461109,2.411,0.468,0.247,0.0,0.0,0.0,1.0
1423458870742444093,709,1423458870717184066,2.42,0.478,0.246,0.0,0.0,0.0,1.0
1423458870956135863,710,1423458870946963071,2.425,0.48,0.252,0.0,0.0,0.0,1.0
1423458871219894939,711,1423458871199773073,2.435,0.48,0.248,0.0,0.0,0.0,1.0
1423458871483756015,712,1423458871447504997,2.439,0.489,0.246,0.0,0.0,0.0,1.0
1423458871697499906,713,1423458871669224977,2.451,0.49,0.25,0.0,0.0,0.0,1.0
1423458871911152755,714,1423458871907031059,2.454,0.495,0.25,0.0,0.0,0.0,1.0
1423458872174902707,715,1423458872148808002,2.462,0.502,0.247,0.0,0.0,0.0,1.0
1423458872388565641,716,1423458872380510091,2.471,0.509,0.247,0.0,0.0,0.0,1.0
1423458872652268692,717,1423458872619285106,2.483,0.512,0.247,0.0,0.0,0.0,1.0
1423458872866049086,718,1423458872858984947,2.487,0.517,0.247,0.0,0.0,0.0,1.0
1423458873129720640,719,1423458873097771883,2.494,0.519,0.248,0.0,0.0,0.0,1.0
1423458873343357708,720,1423458873327495098,2.503,0.529,0.246,0.0,0.0,0.0,1.0
1423458873607103374,721,1423458873557291984,2.507,0.531,0.248,0.0,0.0,0.0,1.0
1423458873820716633,722,1423458873790040969,2.514,0.535,0.247,0.0,0.0,0.0,1.0
1423458874034253203,723,1423458874018843889,2.523,0.539,0.246,0.0,0.0,0.0,1.0
1423458874297949576,724,1423458874248653888,2.532,0.544,0.247,0.0,0.0,0.0,1.0
