%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1423458590476780059,293,1423458590452634096,2.579,0.921,0.248,0.0,0.0,0.0,1.0
1423458590740839826,294,1423458590714411973,2.59,0.924,0.247,0.0,0.0,0.0,1.0
1423458590954446729,295,1423458590954170942,2.59,0.928,0.249,0.0,0.0,0.0,1.0
1423458591218202751,296,1423458591183886051,2.595,0.932,0.25,0.0,0.0,0.0,1.0
1423458591882482272,297,1423458591873213052,2.613,0.944,0.249,0.0,0.0,0.0,1.0
1423458592146301873,298,1423458592112991094,2.62,0.949,0.247,0.0,0.0,0.0,1.0
1423458592360027566,299,1423458592345765113,2.631,0.951,0.251,0.0,0.0,0.0,1.0
1423458592573768116,300,1423458592573512077,2.633,0.961,0.249,0.0,0.0,0.0,1.0
1423458592837594260,301,1423458592803199052,2.636,0.961,0.248,0.0,0.0,0.0,1.0
1423458593051182223,302,1423458593033005952,2.642,0.969,0.251,0.0,0.0,0.0,1.0
1423458593314919995,303,1423458593273652076,2.652,0.97,0.249,0.0,0.0,0.0,1.0
1423458593528566849,304,1423458593503357887,2.651,0.974,0.247,0.0,0.0,0.0,1.0
1423458593792247131,305,1423458593747193098,2.661,0.979,0.249,0.0,0.0,0.0,1.0
1423458594005943747,306,1423458593972949028,2.664,0.986,0.248,0.0,0.0,0.0,1.0
1423458594219693314,307,1423458594203701972,2.667,0.987,0.25,0.0,0.0,0.0,1.0
1423458594483576190,308,1423458594434448003,2.674,0.995,0.25,0.0,0.0,0.0,1.0
1423458594747442801,309,1423458594697138071,2.681,0.997,0.249,0.0,0.0,0.0,1.0
1423458594961172380,310,1423458594924943923,2.679,0.997,0.25,0.0,0.0,0.0,1.0
